
o34,144,ok
o21,144,ok
o23,144,ok
o9,144,ok
o16,144,ok
o24,144,ok
o10,144,nok
o20,144,ok
o27,144,ok
o11,144,ok
o31,144,ok
o37,168,ok
o29,168,ok
o38,168,ok
o36,168,ok
o33,168,ok
o12,168,ok
o11,168,ok
o2,168,ok
o18,168,ok
o16,168,ok
o21,168,ok
o39,168,ok
o26,168,ok
o5,168,ok
o3,168,ok
o43,168,ok
o1,168,ok
o22,168,ok
o44,168,ok
o19,168,ok
o28,168,ok
o6,168,ok
o25,168,ok
o41,168,ok
o4,168,ok
o20,168,ok
o35,168,ok
o27,168,ok
o8,168,ok
o34,168,ok
o9,168,ok
o13,168,ok
o32,168,ok
o7,168,ok
o24,168,ok
o23,168,ok
o10,168,nok
o15,168,ok
o45,168,ok
o31,168,ok
o42,168,ok
o14,168,ok
o17,168,ok
o30,168,ok
o11,192,ok
o32,192,ok
o48,192,ok
o44,192,ok
o45,192,ok
o25,192,ok
o18,192,ok
o10,192,ok
o9,192,ok
o2,192,ok
o28,192,ok
o37,192,ok
o20,192,nok
o7,192,ok
o34,192,ok
o21,192,ok
o39,192,ok
o33,192,ok
o30,192,ok
o5,192,ok
o41,192,ok
o14,192,ok
o19,192,ok
o42,192,ok
o43,192,ok
o22,192,ok
o3,192,ok
o13,192,ok
o29,192,ok
o46,192,ok
o24,192,ok
o17,192,ok
o27,192,ok
o38,192,ok
o8,192,ok
o35,192,ok
o51,192,ok
o15,192,ok
o36,192,ok
o23,192,ok
o16,192,ok
o47,192,ok
o40,192,ok
o31,192,ok
o26,192,ok
o6,192,ok
o12,192,ok
o53,216,ok
o43,216,ok
o23,216,ok
o27,216,ok
o48,216,ok
o11,216,ok
o32,216,ok
o29,216,ok
o16,216,ok
o17,216,ok
o18,216,ok
o30,216,nok
o37,216,ok
o36,216,ok
o24,216,ok
o10,216,ok
o21,216,ok
o54,216,ok
o15,216,ok
o13,216,ok
o49,216,ok
o28,216,ok
o22,216,ok
o45,216,ok
o26,216,ok
o46,216,ok
o38,216,ok
o25,216,ok
o34,216,ok
o33,216,ok
o40,216,ok
o20,216,nok
o56,216,ok
o31,216,ok
o52,216,ok
o47,216,ok
o55,216,ok
o12,216,ok
o19,216,ok
o39,216,ok
o51,216,ok
o42,216,ok
o50,216,ok
o44,216,ok
o57,216,ok
o14,216,ok
o41,216,ok
o35,216,ok
o36,240,ok
o12,240,ok
o59,240,ok
o27,240,ok
o13,240,ok
o49,240,ok
o61,240,ok
o10,240,ok
o55,240,ok
o19,240,ok
o21,240,ok
o17,240,ok
o16,240,ok
o28,240,ok
o11,240,ok
o39,240,ok
o50,240,ok
o47,240,ok
o42,240,ok
o46,240,ok
o20,240,ok
o14,240,ok
o35,240,ok
o62,240,ok
o64,240,ok
o30,240,nok
o53,240,ok
o24,240,ok
o18,240,ok
o29,240,ok
o63,240,ok
o45,240,ok
o58,240,ok
o34,240,ok
o33,240,ok
o26,240,ok
o57,240,ok
o54,240,ok
o40,240,ok
o31,240,ok
o22,240,ok
o43,240,ok
o52,240,ok
o56,240,ok
o37,240,ok
o48,240,ok
o25,240,ok
o32,240,ok
o23,240,ok
o51,240,ok
o38,240,ok
o44,240,ok
o41,240,ok
o69,264,ok
o25,264,ok
o29,264,ok
o72,264,ok
o22,264,ok
o26,264,ok
o54,264,ok
o55,264,ok
o35,264,ok
o65,264,ok
o37,264,ok
o64,264,ok
o53,264,ok
o27,264,ok
o32,264,ok
o41,264,ok
o67,264,ok
o39,264,ok
o24,264,ok
o63,264,ok
o60,264,ok
o46,264,ok
o11,264,ok
o50,264,ok
o61,264,ok
o56,264,ok
o38,264,ok
o62,264,ok
o23,264,ok
o36,264,ok
o51,264,ok
o59,264,ok
o42,264,ok
o44,264,ok
o43,264,ok
o10,264,ok
o28,264,ok
o47,264,ok
o66,264,ok
o33,264,ok
o48,264,ok
o52,264,ok
o71,264,ok
o30,264,ok
o20,264,ok
o21,264,ok
o40,264,nok
o49,264,ok
o45,264,ok
o31,264,ok
o57,264,ok
o58,264,ok
o34,264,ok
o68,264,ok
o60,288,ok
o30,288,ok
o26,288,ok
o66,288,ok
o72,288,ok
o47,288,ok
o59,288,ok
o53,288,ok
o10,288,ok
o55,288,ok
o70,288,ok
o41,288,ok
o67,288,ok
o40,288,nok
o73,288,ok
o39,288,ok
o36,288,ok
o32,288,ok
o45,288,ok
o61,288,ok
o56,288,ok
o34,288,ok
o63,288,ok
o20,288,ok
o35,288,ok
o50,288,nok
o51,288,ok
o74,288,ok
o71,288,ok
o76,288,ok
o43,288,ok
o25,288,ok
o27,288,ok
o49,288,ok
o29,288,ok
o69,288,ok
o58,288,ok
o68,288,ok
o65,288,ok
o57,288,nok
o52,288,ok
o31,288,ok
o28,288,ok
o46,288,ok
o38,288,ok
o64,288,ok
o37,288,ok
o54,288,ok
o77,288,ok
o62,288,ok
o48,288,ok
o33,288,ok
o42,288,ok
o44,288,ok
o75,288,ok
o48,312,ok
o20,312,ok
o10,312,ok
o78,312,ok
o33,312,ok
o54,312,ok
o84,312,ok
o52,312,ok
o36,312,ok
o61,312,ok
o81,312,ok
o71,312,ok
o57,312,ok
o83,312,ok
o73,312,ok
o76,312,ok
o59,312,ok
o85,312,ok
o47,312,ok
o77,312,ok
o67,312,ok
o75,312,ok
o55,312,ok
o53,312,ok
o69,312,ok
o62,312,ok
o49,312,ok
o46,312,ok
o56,312,ok
o40,312,ok
o38,312,ok
o68,312,ok
o79,312,ok
o39,312,ok
o44,312,ok
o60,312,ok
o72,312,ok
o51,312,ok
o31,312,ok
o35,312,ok
o42,312,ok
o45,312,ok
o50,312,nok
o74,312,ok
o37,312,ok
o64,312,ok
o66,312,ok
o34,312,ok
o30,312,ok
o63,312,ok
o58,312,ok
o82,312,ok
o65,312,ok
o41,312,ok
o70,312,ok
o43,312,ok
o77,336,ok
o54,336,ok
o68,336,ok
o65,336,ok
o62,336,ok
o59,336,ok
o73,336,ok
o80,336,ok
o50,336,ok
o37,336,ok
o52,336,ok
o88,336,ok
o91,336,ok
o74,336,ok
o85,336,ok
o44,336,ok
o46,336,ok
o56,336,ok
o51,336,ok
o60,336,nok
o76,336,ok
o71,336,ok
o64,336,ok
o57,336,ok
o47,336,ok
o58,336,ok
o72,336,ok
o30,336,ok
o48,336,ok
o67,336,ok
o70,336,ok
o78,336,ok
o86,336,ok
o75,336,ok
o87,336,ok
o53,336,ok
o89,336,ok
o69,336,ok
o63,336,ok
o66,336,ok
o42,336,ok
o20,336,ok
o49,336,ok
o55,336,ok
o81,336,ok
o61,336,ok
o40,336,ok
o83,336,ok
o43,336,ok
o82,336,ok
o41,336,ok
o45,336,ok
o79,336,ok
o84,336,ok
o88,360,ok
o87,360,ok
o56,360,ok
o95,360,ok
o64,360,ok
o62,360,ok
o68,360,ok
o45,360,ok
o49,360,ok
o67,360,ok
o96,360,ok
o77,360,ok
o42,360,ok
o71,360,ok
o86,360,ok
o93,360,ok
o48,360,ok
o74,360,ok
o58,360,ok
o89,360,ok
o20,360,ok
o66,360,ok
o94,360,ok
o75,360,ok
o60,360,nok
o80,360,ok
o83,360,ok
o59,360,ok
o47,360,ok
o30,360,ok
o79,360,ok
o78,360,ok
o84,360,ok
o91,360,ok
o61,360,ok
o55,360,ok
o90,360,ok
o51,360,ok
o76,360,ok
o69,360,ok
o63,360,ok
o72,360,ok
o73,360,ok
o40,360,ok
o53,360,ok
o85,360,ok
o52,360,ok
o70,360,nok
o65,360,ok
o82,360,ok
o50,360,ok
o54,360,ok
o92,360,ok
o81,360,ok
o57,360,ok
o74,384,ok
o72,384,ok
o101,384,ok
o82,384,ok
o56,384,ok
o52,384,ok
o73,384,ok
o67,384,ok
o94,384,ok
o60,384,ok
o65,384,ok
o98,384,ok
o79,384,ok
o104,384,ok
o64,384,ok
o80,384,ok
o69,384,ok
o68,384,ok
o71,384,ok
o83,384,ok
o97,384,ok
o66,384,ok
o91,384,ok
o86,384,ok
o54,384,ok
o99,384,ok
o95,384,ok
o77,384,ok
o63,384,ok
o51,384,ok
o57,384,ok
o40,384,ok
o84,384,ok
o70,384,nok
o88,384,ok
o92,384,ok
o103,384,ok
o50,384,ok
o55,384,ok
o85,384,ok
o76,384,ok
o62,384,ok
o87,384,ok
o90,384,ok
o93,384,ok
o58,384,ok
o78,384,ok
o81,384,ok
o61,384,ok
o30,384,ok
o59,384,ok
o96,384,ok
o53,384,ok
o75,384,ok
o102,384,ok
o89,384,ok
o60,408,ok
o104,408,ok
o65,408,ok
o87,408,ok
o57,408,ok
o90,408,ok
o71,408,ok
o63,408,ok
o74,408,ok
o99,408,ok
o64,408,ok
o92,408,ok
o88,408,ok
o89,408,ok
o66,408,ok
o100,408,ok
o68,408,ok
o91,408,ok
o83,408,ok
o40,408,ok
o85,408,ok
o103,408,ok
o59,408,ok
o80,408,nok
o106,408,ok
o96,408,ok
o101,408,ok
o58,408,ok
o73,408,ok
o86,408,ok
o107,408,ok
o50,408,ok
o75,408,ok
o111,408,ok
o72,408,ok
o109,408,ok
o79,408,ok
o108,408,ok
o77,408,ok
o93,408,ok
o82,408,ok
o69,408,ok
o102,408,ok
o62,408,ok
o98,408,ok
o61,408,ok
o67,408,ok
o81,408,ok
o70,408,ok
o105,408,ok
o94,408,ok
o76,408,ok
o95,408,ok
o84,408,ok
o78,408,ok
o97,408,ok
o106,432,ok
o108,432,ok
o77,432,ok
o74,432,ok
o98,432,ok
o66,432,ok
o80,432,nok
o115,432,ok
o109,432,ok
o89,432,ok
o93,432,ok
o111,432,ok
o63,432,ok
o114,432,ok
o76,432,ok
o81,432,ok
o72,432,ok
o92,432,ok
o116,432,ok
o82,432,ok
o100,432,ok
o83,432,ok
o78,432,ok
o67,432,ok
o85,432,ok
o101,432,ok
o99,432,ok
o107,432,ok
o102,432,ok
o86,432,ok
o40,432,ok
o75,432,ok
o60,432,ok
o65,432,ok
o117,432,ok
o110,432,ok
o50,432,ok
o96,432,ok
o79,432,ok
o118,432,ok
o71,432,ok
o90,432,nok
o91,432,ok
o87,432,ok
o95,432,ok
o103,432,ok
o113,432,ok
o62,432,ok
o112,432,ok
o57,432,ok
o105,432,ok
o69,432,ok
o104,432,ok
o84,432,ok
o97,432,ok
o73,432,ok
o70,432,ok
o94,432,ok
o68,432,ok
o88,432,ok
o108,456,ok
o93,456,ok
o121,456,ok
o90,456,nok
o111,456,ok
o79,456,ok
o83,456,ok
o92,456,ok
o62,456,ok
o60,456,ok
o116,456,ok
o105,456,ok
o107,456,ok
o81,456,ok
o101,456,ok
o118,456,ok
o112,456,ok
o100,456,ok
o82,456,ok
o71,456,ok
o127,456,ok
