event77,order-handling-process,receive_payment,Resource1,39,o5,o5-i0&o5-i1,null,null
event78,order-handling-process,receive_payment,Resource2,39,o6,o6-i0&o6-i1,null,null
event79,order-handling-process,place_order,Resource3,34,o9,null,null,null
event80,order-handling-process,receive_payment,Resource3,40,o7,o7-i0&o7-i1,null,null
event81,order-handling-process,check_availability,Resource5,35,o9,o9-i0,null,null
event82,order-handling-process,check_availability,Resource6,38,o9,o9-i1,null,null
event83,order-handling-process,store_package,Resource10,39,o8,o8-i0&o8-i1,o8-p1,null
event84,order-handling-process,start_route,Resource18,40,o7,o7-i0&o7-i1,o7-p1,o7-p1-r1
event85,order-handling-process,pick_item,Resource5,39,o9,o9-i0,null,null
event86,order-handling-process,deliver_package,Resource14,40,o1,o1-i0&o1-i1,o1-p1,o1-p1-r1
event87,order-handling-process,deliver_package,Resource16,39,o4,o4-i0&o4-i1,o4-p1,o4-p1-r1
event88,order-handling-process,start_route,Resource19,41,o6,o6-i0&o6-i1,o6-p1,o6-p1-r1
event89,order-handling-process,receive_payment,Resource4,42,o8,o8-i0&o8-i1,null,null
event90,order-handling-process,failed_delivery,Resource13,40,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event91,order-handling-process,deliver_package,Resource15,44,o3,o3-i0&o3-i1,o3-p1,o3-p1-r1
event92,order-handling-process,load_package,Resource17,42,o5,o5-i0&o5-i1,o5-p1,o5-p1-r1
event93,order-handling-process,pick_item,Resource6,39,o9,o9-i1,null,null
event94,order-handling-process,send_invoice,Resource1,45,o9,o9-i0&o9-i1,null,null
event95,order-handling-process,place_order,Resource2,40,o11,null,null,null
event96,order-handling-process,pack_items,Resource9,44,o9,o9-i0&o9-i1,o9-p1,null
event97,order-handling-process,end_route,Resource16,45,o4,o4-i0&o4-i1,o4-p1,o4-p1-r1
event98,order-handling-process,start_route,Resource20,44,o8,o8-i0&o8-i1,o8-p1,o8-p1-r1
event99,order-handling-process,place_order,Resource2,42,o12,null,null,null
event100,order-handling-process,place_order,Resource3,43,o13,null,null,null
event101,order-handling-process,check_availability,Resource5,41,o11,o11-i0,null,null
event102,order-handling-process,check_availability,Resource6,41,o11,o11-i1,null,null
event103,order-handling-process,end_route,Resource13,45,o1,o1-i0&o1-i1,o1-p1,o1-p1-r1
event104,order-handling-process,unload_package,Resource14,44,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event105,order-handling-process,load_package,Resource18,46,o7,o7-i0&o7-i1,o7-p1,o7-p1-r1
event106,order-handling-process,pick_item,Resource5,44,o11,o11-i0,null,null
event107,order-handling-process,pick_item,Resource6,42,o11,o11-i1,null,null
event108,order-handling-process,check_availability,Resource7,43,o12,o12-i0,null,null
event109,order-handling-process,check_availability,Resource8,43,o12,o12-i1,null,null
event110,order-handling-process,load_package,Resource19,47,o6,o6-i0&o6-i1,o6-p1,o6-p1-r1
event111,order-handling-process,place_order,Resource2,45,o14,null,null,null
event112,order-handling-process,check_availability,Resource6,45,o13,o13-i0,null,null
event113,order-handling-process,deliver_package,Resource17,46,o5,o5-i0&o5-i1,o5-p1,o5-p1-r1
event114,order-handling-process,check_availability,Resource7,45,o13,o13-i1,null,null
event115,order-handling-process,pick_item,Resource8,46,o12,o12-i0,null,null
event116,order-handling-process,place_order,Resource3,47,o15,null,null,null
event117,order-handling-process,pick_item,Resource5,47,o12,o12-i1,null,null
event118,order-handling-process,store_package,Resource9,50,o9,o9-i0&o9-i1,o9-p1,null
event119,order-handling-process,end_route,Resource14,49,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event120,order-handling-process,end_route,Resource15,50,o3,o3-i0&o3-i1,o3-p1,o3-p1-r1
event121,order-handling-process,load_package,Resource20,50,o8,o8-i0&o8-i1,o8-p1,o8-p1-r1
event122,order-handling-process,receive_payment,Resource1,50,o9,o9-i0&o9-i1,null,null
event123,order-handling-process,place_order,Resource2,48,o16,null,null,null
event124,order-handling-process,check_availability,Resource6,46,o14,o14-i0,null,null
event125,order-handling-process,check_availability,Resource7,48,o14,o14-i1,null,null
event126,order-handling-process,start_route,Resource13,49,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event127,order-handling-process,pick_item,Resource6,49,o13,o13-i0,null,null
event128,order-handling-process,pick_item,Resource8,47,o13,o13-i1,null,null
event129,order-handling-process,end_route,Resource16,53,o5,o5-i0&o5-i1,o5-p1,o5-p1-r1
event130,order-handling-process,deliver_package,Resource17,49,o7,o7-i0&o7-i1,o7-p1,o7-p1-r1
event131,order-handling-process,pick_item,Resource5,51,o15,o15-i0,null,null
event132,order-handling-process,check_availability,Resource8,49,o15,o15-i1,null,null
event133,order-handling-process,deliver_package,Resource18,52,o6,o6-i0&o6-i1,o6-p1,o6-p1-r1
event134,order-handling-process,pick_item,Resource7,50,o14,o14-i0,null,null
event135,order-handling-process,check_availability,Resource6,51,o16,o16-i0,null,null
event136,order-handling-process,check_availability,Resource8,50,o16,o16-i1,null,null
event137,order-handling-process,load_package,Resource13,54,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event138,order-handling-process,end_route,Resource14,55,o7,o7-i0&o7-i1,o7-p1,o7-p1-r1
event139,order-handling-process,pick_item,Resource7,53,o14,o14-i1,null,null
event140,order-handling-process,pick_item,Resource8,53,o15,o15-i1,null,null
event141,order-handling-process,deliver_package,Resource15,57,o8,o8-i0&o8-i1,o8-p1,o8-p1-r1
event142,order-handling-process,start_route,Resource17,55,o9,o9-i0&o9-i1,o9-p1,o9-p1-r1
event143,order-handling-process,place_order,Resource1,54,o17,null,null,null
event144,order-handling-process,pick_item,Resource5,54,o16,o16-i1,null,null
event145,order-handling-process,pick_item,Resource6,52,o16,o16-i0,null,null
event146,order-handling-process,check_availability,Resource6,55,o17,o17-i0,null,null
event147,order-handling-process,end_route,Resource18,58,o6,o6-i0&o6-i1,o6-p1,o6-p1-r1
event148,order-handling-process,check_availability,Resource7,56,o17,o17-i1,null,null
event149,order-handling-process,deliver_package,Resource13,60,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event150,order-handling-process,pick_item,Resource5,59,o17,o17-i0,null,null
event151,order-handling-process,load_package,Resource14,60,o9,o9-i0&o9-i1,o9-p1,o9-p1-r1
event152,order-handling-process,pick_item,Resource6,59,o17,o17-i1,null,null
event153,order-handling-process,end_route,Resource15,64,o8,o8-i0&o8-i1,o8-p1,o8-p1-r1
event154,order-handling-process,end_route,Resource13,67,o2,o2-i0&o2-i1,o2-p1,o2-p1-r1
event155,order-handling-process,deliver_package,Resource14,64,o9,o9-i0&o9-i1,o9-p1,o9-p1-r1
event156,order-handling-process,place_order,Resource1,66,o10,null,null,null
event157,order-handling-process,send_invoice,Resource2,69,o11,o11-i0&o11-i1,null,null
event158,order-handling-process,send_invoice,Resource3,69,o12,o12-i0&o12-i1,null,null
event159,order-handling-process,send_invoice,Resource4,68,o13,o13-i0&o13-i1,null,null
event160,order-handling-process,pack_items,Resource9,69,o11,o11-i0&o11-i1,o11-p1,null
event161,order-handling-process,pack_items,Resource10,67,o12,o12-i0&o12-i1,o12-p1,null
event162,order-handling-process,pack_items,Resource11,68,o13,o13-i0&o13-i1,o13-p1,null
event163,order-handling-process,pack_items,Resource12,69,o14,o14-i0&o14-i1,o14-p1,null
event164,order-handling-process,end_route,Resource14,68,o9,o9-i0&o9-i1,o9-p1,o9-p1-r1
event165,order-handling-process,send_invoice,Resource1,72,o14,o14-i0&o14-i1,null,null
event166,order-handling-process,pack_items,Resource10,72,o15,o15-i0&o15-i1,o15-p1,null
event167,order-handling-process,send_invoice,Resource4,74,o15,o15-i0&o15-i1,null,null
event168,order-handling-process,pack_items,Resource11,74,o16,o16-i0&o16-i1,o16-p1,null
event169,order-handling-process,send_invoice,Resource2,74,o16,o16-i0&o16-i1,null,null
event170,order-handling-process,send_invoice,Resource3,74,o17,o17-i0&o17-i1,null,null
event171,order-handling-process,pack_items,Resource9,74,o17,o17-i0&o17-i1,o17-p1,null
event172,order-handling-process,store_package,Resource12,74,o12,o12-i0&o12-i1,o12-p1,null
event173,order-handling-process,place_order,Resource1,76,o18,null,null,null
event174,order-handling-process,store_package,Resource10,77,o13,o13-i0&o13-i1,o13-p1,null
event175,order-handling-process,check_availability,Resource5,76,o18,o18-i0,null,null
event176,order-handling-process,check_availability,Resource6,76,o18,o18-i1,null,null
event177,order-handling-process,place_order,Resource2,76,o19,null,null,null
event178,order-handling-process,receive_payment,Resource3,78,o13,o13-i0&o13-i1,null,null
event179,order-handling-process,receive_payment,Resource4,80,o11,o11-i0&o11-i1,null,null
event180,order-handling-process,store_package,Resource9,77,o11,o11-i0&o11-i1,o11-p1,null
event181,order-handling-process,store_package,Resource11,80,o14,o14-i0&o14-i1,o14-p1,null
event182,order-handling-process,store_package,Resource12,76,o15,o15-i0&o15-i1,o15-p1,null
event183,order-handling-process,start_route,Resource13,80,o12,o12-i0&o12-i1,o12-p1,o12-p1-r1
event184,order-handling-process,check_availability,Resource7,78,o19,o19-i0,null,null
event185,order-handling-process,check_availability,Resource8,76,o19,o19-i1,null,null
event186,order-handling-process,receive_payment,Resource1,81,o12,o12-i0&o12-i1,null,null
event187,order-handling-process,receive_payment,Resource2,80,o14,o14-i0&o14-i1,null,null
event188,order-handling-process,pick_item,Resource5,80,o18,o18-i0,null,null
event189,order-handling-process,pick_item,Resource6,78,o18,o18-i1,null,null
event190,order-handling-process,pick_item,Resource8,76,o19,o19-i1,null,null
event191,order-handling-process,store_package,Resource12,82,o16,o16-i0&o16-i1,o16-p1,null
event192,order-handling-process,start_route,Resource14,81,o15,o15-i0&o15-i1,o15-p1,o15-p1-r1
event193,order-handling-process,store_package,Resource9,83,o17,o17-i0&o17-i1,o17-p1,null
event194,order-handling-process,start_route,Resource15,81,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event195,order-handling-process,start_route,Resource16,82,o13,o13-i0&o13-i1,o13-p1,o13-p1-r1
event196,order-handling-process,place_order,Resource3,81,o21,null,null,null
event197,order-handling-process,pick_item,Resource6,81,o19,o19-i0,null,null
event198,order-handling-process,check_availability,Resource7,81,o21,o21-i0,null,null
event199,order-handling-process,check_availability,Resource8,80,o21,o21-i1,null,null
event200,order-handling-process,receive_payment,Resource2,86,o15,o15-i0&o15-i1,null,null
event201,order-handling-process,receive_payment,Resource4,84,o16,o16-i0&o16-i1,null,null
event202,order-handling-process,pick_item,Resource5,81,o21,o21-i1,null,null
event203,order-handling-process,pack_items,Resource10,86,o18,o18-i0&o18-i1,o18-p1,null
event204,order-handling-process,load_package,Resource13,85,o12,o12-i0&o12-i1,o12-p1,o12-p1-r1
event205,order-handling-process,start_route,Resource17,85,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event206,order-handling-process,receive_payment,Resource1,88,o17,o17-i0&o17-i1,null,null
event207,order-handling-process,send_invoice,Resource3,86,o18,o18-i0&o18-i1,null,null
event208,order-handling-process,pick_item,Resource5,83,o21,o21-i0,null,null
event209,order-handling-process,pack_items,Resource11,87,o19,o19-i0&o19-i1,o19-p1,null
event210,order-handling-process,load_package,Resource14,87,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event211,order-handling-process,load_package,Resource15,85,o15,o15-i0&o15-i1,o15-p1,o15-p1-r1
event212,order-handling-process,load_package,Resource16,88,o13,o13-i0&o13-i1,o13-p1,o13-p1-r1
event213,order-handling-process,start_route,Resource18,87,o16,o16-i0&o16-i1,o16-p1,o16-p1-r1
event214,order-handling-process,start_route,Resource19,89,o17,o17-i0&o17-i1,o17-p1,o17-p1-r1
event215,order-handling-process,send_invoice,Resource4,89,o19,o19-i0&o19-i1,null,null
event216,order-handling-process,deliver_package,Resource13,91,o12,o12-i0&o12-i1,o12-p1,o12-p1-r1
event217,order-handling-process,load_package,Resource15,89,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event218,order-handling-process,deliver_package,Resource17,89,o15,o15-i0&o15-i1,o15-p1,o15-p1-r1
event219,order-handling-process,place_order,Resource2,89,o22,null,null,null
event220,order-handling-process,place_order,Resource3,89,o23,null,null,null
event221,order-handling-process,store_package,Resource9,90,o18,o18-i0&o18-i1,o18-p1,null
event222,order-handling-process,check_availability,Resource5,89,o22,o22-i0,null,null
event223,order-handling-process,check_availability,Resource6,90,o22,o22-i1,null,null
event224,order-handling-process,check_availability,Resource7,91,o23,o23-i0,null,null
event225,order-handling-process,check_availability,Resource8,89,o23,o23-i1,null,null
event226,order-handling-process,store_package,Resource10,92,o19,o19-i0&o19-i1,o19-p1,null
event227,order-handling-process,failed_delivery,Resource14,94,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event228,order-handling-process,load_package,Resource18,93,o16,o16-i0&o16-i1,o16-p1,o16-p1-r1
event229,order-handling-process,place_order,Resource1,91,o24,null,null,null
event230,order-handling-process,deliver_package,Resource16,94,o13,o13-i0&o13-i1,o13-p1,o13-p1-r1
event231,order-handling-process,place_order,Resource2,91,o25,null,null,null
event232,order-handling-process,place_order,Resource3,91,o26,null,null,null
event233,order-handling-process,place_order,Resource4,92,o27,null,null,null
event234,order-handling-process,pick_item,Resource5,92,o22,o22-i0,null,null
event235,order-handling-process,pick_item,Resource8,89,o23,o23-i1,null,null
event236,order-handling-process,failed_delivery,Resource15,93,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event237,order-handling-process,end_route,Resource17,95,o15,o15-i0&o15-i1,o15-p1,o15-p1-r1
event238,order-handling-process,load_package,Resource19,95,o17,o17-i0&o17-i1,o17-p1,o17-p1-r1
event239,order-handling-process,check_availability,Resource6,94,o24,o24-i0,null,null
event240,order-handling-process,check_availability,Resource8,91,o24,o24-i1,null,null
event241,order-handling-process,start_route,Resource20,95,o18,o18-i0&o18-i1,o18-p1,o18-p1-r1
event242,order-handling-process,receive_payment,Resource1,98,o18,o18-i0&o18-i1,null,null
event243,order-handling-process,place_order,Resource2,93,o28,null,null,null
event244,order-handling-process,receive_payment,Resource3,96,o19,o19-i0&o19-i1,null,null
event245,order-handling-process,pick_item,Resource7,93,o22,o22-i1,null,null
event246,order-handling-process,check_availability,Resource8,92,o25,o25-i0,null,null
event247,order-handling-process,end_route,Resource13,96,o12,o12-i0&o12-i1,o12-p1,o12-p1-r1
event248,order-handling-process,place_order,Resource4,96,o29,null,null,null
event249,order-handling-process,check_availability,Resource5,93,o25,o25-i1,null,null
event250,order-handling-process,check_availability,Resource8,95,o26,o26-i0,null,null
event251,order-handling-process,check_availability,Resource5,97,o26,o26-i1,null,null
event252,order-handling-process,check_availability,Resource7,96,o27,o27-i0,null,null
event253,order-handling-process,start_route,Resource15,97,o19,o19-i0&o19-i1,o19-p1,o19-p1-r1
event254,order-handling-process,unload_package,Resource18,96,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event255,order-handling-process,check_availability,Resource6,96,o27,o27-i1,null,null
event256,order-handling-process,deliver_package,Resource14,99,o16,o16-i0&o16-i1,o16-p1,o16-p1-r1
event257,order-handling-process,unload_package,Resource16,99,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event258,order-handling-process,check_availability,Resource8,98,o10,o10-i0,null,null
event259,order-handling-process,end_route,Resource17,99,o13,o13-i0&o13-i1,o13-p1,o13-p1-r1
event260,order-handling-process,deliver_package,Resource19,99,o17,o17-i0&o17-i1,o17-p1,o17-p1-r1
event261,order-handling-process,load_package,Resource20,101,o18,o18-i0&o18-i1,o18-p1,o18-p1-r1
event262,order-handling-process,check_availability,Resource6,100,o10,o10-i1,null,null
event263,order-handling-process,pick_item,Resource7,98,o23,o23-i0,null,null
event264,order-handling-process,end_route,Resource13,100,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event265,order-handling-process,pick_item,Resource5,100,o24,o24-i1,null,null
event266,order-handling-process,start_route,Resource15,103,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event267,order-handling-process,load_package,Resource18,103,o19,o19-i0&o19-i1,o19-p1,o19-p1-r1
event268,order-handling-process,pick_item,Resource7,101,o25,o25-i0,null,null
event269,order-handling-process,check_availability,Resource8,99,o28,o28-i0,null,null
event270,order-handling-process,check_availability,Resource8,102,o28,o28-i1,null,null
event271,order-handling-process,end_route,Resource14,103,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event272,order-handling-process,end_route,Resource16,104,o16,o16-i0&o16-i1,o16-p1,o16-p1-r1
event273,order-handling-process,end_route,Resource17,104,o17,o17-i0&o17-i1,o17-p1,o17-p1-r1
event274,order-handling-process,pick_item,Resource5,103,o25,o25-i1,null,null
event275,order-handling-process,check_availability,Resource6,101,o29,o29-i0,null,null
event276,order-handling-process,start_route,Resource13,106,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event277,order-handling-process,check_availability,Resource6,104,o29,o29-i1,null,null
event278,order-handling-process,pick_item,Resource7,102,o24,o24-i0,null,null
event279,order-handling-process,deliver_package,Resource19,104,o18,o18-i0&o18-i1,o18-p1,o18-p1-r1
event280,order-handling-process,pick_item,Resource7,104,o26,o26-i0,null,null
event281,order-handling-process,pick_item,Resource8,105,o27,o27-i0,null,null
event282,order-handling-process,place_order,Resource1,107,o20,null,null,null
event283,order-handling-process,pick_item,Resource5,105,o27,o27-i1,null,null
event284,order-handling-process,load_package,Resource14,110,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event285,order-handling-process,deliver_package,Resource15,109,o19,o19-i0&o19-i1,o19-p1,o19-p1-r1
event286,order-handling-process,send_invoice,Resource2,109,o21,o21-i0&o21-i1,null,null
event287,order-handling-process,send_invoice,Resource3,110,o22,o22-i0&o22-i1,null,null
event288,order-handling-process,send_invoice,Resource4,108,o23,o23-i0&o23-i1,null,null
event289,order-handling-process,pick_item,Resource6,106,o26,o26-i1,null,null
event290,order-handling-process,pick_item,Resource7,106,o28,o28-i0,null,null
event291,order-handling-process,pack_items,Resource9,107,o21,o21-i0&o21-i1,o21-p1,null
event292,order-handling-process,pack_items,Resource10,110,o22,o22-i0&o22-i1,o22-p1,null
event293,order-handling-process,pack_items,Resource11,109,o23,o23-i0&o23-i1,o23-p1,null
event294,order-handling-process,pack_items,Resource12,109,o24,o24-i0&o24-i1,o24-p1,null
event295,order-handling-process,end_route,Resource16,107,o18,o18-i0&o18-i1,o18-p1,o18-p1-r1
event296,order-handling-process,pick_item,Resource5,107,o29,o29-i0,null,null
event297,order-handling-process,pick_item,Resource8,109,o28,o28-i1,null,null
event298,order-handling-process,pick_item,Resource6,110,o29,o29-i1,null,null
event299,order-handling-process,load_package,Resource13,111,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event300,order-handling-process,send_invoice,Resource1,113,o24,o24-i0&o24-i1,null,null
event301,order-handling-process,pack_items,Resource9,113,o25,o25-i0&o25-i1,o25-p1,null
event302,order-handling-process,send_invoice,Resource4,115,o25,o25-i0&o25-i1,null,null
event303,order-handling-process,send_invoice,Resource2,115,o26,o26-i0&o26-i1,null,null
event304,order-handling-process,pack_items,Resource11,115,o27,o27-i0&o27-i1,o27-p1,null
event305,order-handling-process,pack_items,Resource12,114,o26,o26-i0&o26-i1,o26-p1,null
event306,order-handling-process,end_route,Resource15,115,o19,o19-i0&o19-i1,o19-p1,o19-p1-r1
event307,order-handling-process,send_invoice,Resource3,116,o27,o27-i0&o27-i1,null,null
event308,order-handling-process,store_package,Resource10,114,o21,o21-i0&o21-i1,o21-p1,null
event309,order-handling-process,deliver_package,Resource14,114,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event310,order-handling-process,deliver_package,Resource13,117,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event311,order-handling-process,send_invoice,Resource1,118,o28,o28-i0&o28-i1,null,null
event312,order-handling-process,store_package,Resource9,119,o23,o23-i0&o23-i1,o23-p1,null
event313,order-handling-process,store_package,Resource10,121,o24,o24-i0&o24-i1,o24-p1,null
event314,order-handling-process,pack_items,Resource12,119,o28,o28-i0&o28-i1,o28-p1,null
event315,order-handling-process,end_route,Resource14,118,o14,o14-i0&o14-i1,o14-p1,o14-p1-r1
event316,order-handling-process,start_route,Resource16,119,o21,o21-i0&o21-i1,o21-p1,o21-p1-r1
event317,order-handling-process,send_invoice,Resource2,121,o29,o29-i0&o29-i1,null,null
event318,order-handling-process,place_order,Resource4,118,o31,null,null,null
event319,order-handling-process,store_package,Resource11,121,o22,o22-i0&o22-i1,o22-p1,null
event320,order-handling-process,receive_payment,Resource3,123,o23,o23-i0&o23-i1,null,null
event321,order-handling-process,check_availability,Resource5,118,o31,o31-i0,null,null
event322,order-handling-process,check_availability,Resource6,118,o31,o31-i1,null,null
event323,order-handling-process,end_route,Resource13,123,o11,o11-i0&o11-i1,o11-p1,o11-p1-r1
event324,order-handling-process,receive_payment,Resource1,123,o21,o21-i0&o21-i1,null,null
event325,order-handling-process,place_order,Resource4,119,o32,null,null,null
event326,order-handling-process,pick_item,Resource5,119,o31,o31-i0,null,null
event327,order-handling-process,pick_item,Resource6,122,o31,o31-i1,null,null
event328,order-handling-process,receive_payment,Resource4,125,o22,o22-i0&o22-i1,null,null
event329,order-handling-process,check_availability,Resource5,120,o32,o32-i0,null,null
event330,order-handling-process,check_availability,Resource7,121,o32,o32-i1,null,null
event331,order-handling-process,pack_items,Resource9,124,o29,o29-i0&o29-i1,o29-p1,null
event332,order-handling-process,store_package,Resource12,123,o25,o25-i0&o25-i1,o25-p1,null
event333,order-handling-process,load_package,Resource14,123,o21,o21-i0&o21-i1,o21-p1,o21-p1-r1
event334,order-handling-process,start_route,Resource15,123,o23,o23-i0&o23-i1,o23-p1,o23-p1-r1
event335,order-handling-process,pick_item,Resource5,123,o32,o32-i0,null,null
event336,order-handling-process,place_order,Resource2,124,o33,null,null,null
event337,order-handling-process,pick_item,Resource7,122,o32,o32-i1,null,null
event338,order-handling-process,store_package,Resource10,126,o26,o26-i0&o26-i1,o26-p1,null
