
o124,480,ok
o100,480,nok
o116,480,ok
o135,480,ok
o50,480,ok
o133,480,ok
o125,480,ok
o90,480,nok
o121,480,ok
o40,480,ok
o123,480,ok
o120,480,ok
o80,480,nok
o131,480,ok
o128,480,ok
o118,480,ok
o126,480,ok
o112,480,ok
o115,480,ok
o122,480,ok
o119,480,ok
o60,480,nok
o117,480,ok
o127,480,ok
o70,480,nok
o129,480,ok
o132,480,ok
o114,480,ok
o132,504,ok
o80,504,nok
o126,504,ok
o120,504,ok
o134,504,ok
o129,504,ok
o138,504,ok
o110,504,ok
o100,504,nok
o133,504,ok
o131,504,ok
o130,504,ok
o60,504,ok
o123,504,ok
o127,504,ok
o137,504,ok
o128,504,ok
o125,504,ok
o70,504,nok
o121,504,ok
o50,504,ok
o124,504,ok
o136,504,ok
o122,504,ok
o90,504,nok
o135,504,ok
o121,528,ok
o133,528,ok
o134,528,ok
o139,528,ok
o132,528,ok
o110,528,nok
o147,528,ok
o137,528,ok
o140,528,ok
o135,528,ok
o142,528,ok
o122,528,ok
o126,528,ok
o141,528,ok
o145,528,ok
o129,528,ok
o130,528,ok
o136,528,ok
o144,528,ok
o100,528,nok
o138,528,ok
o127,528,ok
o120,528,ok
o146,528,ok
o143,528,ok
o131,528,ok
o152,552,ok
o137,552,ok
o134,552,ok
o70,552,ok
o153,552,ok
o138,552,ok
o60,552,ok
o148,552,ok
o139,552,ok
o100,552,nok
o80,552,nok
o136,552,ok
o135,552,ok
o151,552,ok
o145,552,ok
o90,552,nok
o120,552,nok
o144,552,ok
o149,552,ok
o133,552,ok
o142,552,ok
o141,552,ok
o132,552,ok
o154,552,ok
o143,552,ok
o147,552,ok
o146,552,ok
o110,552,nok
o141,576,ok
o151,576,ok
o150,576,ok
o70,576,ok
o130,576,ok
o156,576,ok
o148,576,ok
o143,576,ok
o154,576,ok
o155,576,ok
o100,576,nok
o144,576,ok
o152,576,ok
o159,576,ok
o146,576,ok
o142,576,ok
o90,576,nok
o110,576,nok
o145,576,ok
o140,576,ok
o153,576,ok
o149,576,ok
o147,576,ok
o157,576,ok
o80,576,ok
o120,576,nok
o158,576,ok
o149,600,ok
o161,600,ok
o164,600,ok
o166,600,ok
o151,600,ok
o162,600,ok
o160,600,ok
o110,600,nok
o153,600,ok
o150,600,ok
o154,600,ok
o167,600,ok
o120,600,nok
o163,600,ok
o156,600,ok
o140,600,ok
o155,600,ok
o159,600,ok
o148,600,ok
o152,600,ok
o165,600,ok
o158,600,ok
o157,600,ok
o130,600,nok
o168,624,ok
o173,624,ok
o130,624,nok
o171,624,ok
o161,624,ok
o176,624,ok
o164,624,ok
o159,624,ok
o177,624,ok
o166,624,ok
o174,624,ok
o172,624,ok
o163,624,ok
o156,624,ok
o162,624,ok
o158,624,ok
o100,624,nok
o90,624,ok
o167,624,ok
o165,624,ok
o175,624,ok
o140,624,nok
o169,624,ok
o80,624,ok
o172,648,ok
o184,648,ok
o140,648,nok
o173,648,ok
o100,648,ok
o110,648,nok
o163,648,ok
o166,648,ok
o177,648,ok
o164,648,ok
o169,648,ok
o150,648,ok
o165,648,ok
o176,648,ok
o168,648,ok
o162,648,ok
o90,648,ok
o161,648,ok
o167,648,ok
o175,648,ok
o178,648,ok
o170,648,ok
o183,648,ok
o181,648,ok
o179,648,ok
o120,648,nok
o160,648,ok
o171,648,ok
o182,648,ok
o130,648,nok
o174,648,ok
o175,672,ok
o160,672,nok
o169,672,ok
o186,672,ok
o172,672,ok
o174,672,ok
o177,672,ok
o183,672,ok
o110,672,ok
o181,672,ok
o176,672,ok
o130,672,nok
o184,672,ok
o173,672,ok
o187,672,ok
o178,672,ok
o179,672,ok
o180,672,ok
o140,672,nok
o188,672,ok
o171,672,ok
o170,672,ok
o150,672,nok
o120,672,nok
o185,672,ok
o182,672,ok
o193,696,ok
o100,696,ok
o140,696,nok
o187,696,ok
o191,696,ok
o184,696,ok
o195,696,ok
o186,696,ok
o170,696,ok
o150,696,nok
o189,696,ok
o160,696,nok
o192,696,ok
o196,696,ok
o185,696,ok
o181,696,ok
o180,696,ok
o178,696,ok
o188,696,ok
o190,696,ok
o182,696,ok
o197,696,ok
o179,696,ok
o194,696,ok
o183,696,ok
o201,720,ok
o186,720,ok
o193,720,ok
o160,720,nok
o196,720,ok
o199,720,ok
o189,720,ok
o202,720,ok
o191,720,ok
o192,720,ok
o203,720,ok
o188,720,ok
o179,720,ok
o110,720,ok
o195,720,ok
o194,720,ok
o150,720,nok
o204,720,ok
o183,720,ok
o185,720,ok
o184,720,ok
o197,720,ok
o181,720,ok
o187,720,ok
o120,720,ok
o198,720,ok
o130,720,nok
o170,720,nok
o195,744,ok
o120,744,ok
o205,744,ok
o197,744,ok
o191,744,ok
o190,744,ok
o150,744,nok
o202,744,ok
o201,744,ok
o194,744,ok
o196,744,ok
o192,744,ok
o160,744,nok
o183,744,ok
o193,744,ok
o199,744,ok
o130,744,ok
o198,744,ok
o203,744,ok
o180,744,ok
o170,744,nok
o206,744,ok
o204,744,ok
o140,744,nok
o200,744,ok
o199,768,ok
o180,768,nok
o206,768,ok
o160,768,nok
o195,768,nok
o212,768,ok
o207,768,ok
o205,768,ok
o203,768,ok
o140,768,ok
o190,768,nok
o201,768,ok
o204,768,ok
o213,768,ok
o202,768,ok
o200,768,ok
o209,768,ok
o208,768,ok
o214,768,ok
o211,768,ok
o160,792,nok
o190,792,nok
o221,792,ok
o180,792,nok
o204,792,ok
o150,792,nok
o206,792,ok
o170,792,nok
o212,792,ok
o218,792,ok
o216,792,ok
o195,792,ok
o140,792,ok
o217,792,ok
o130,792,ok
o214,792,ok
o215,792,ok
o213,792,ok
o209,792,ok
o205,792,ok
o211,792,ok
o219,792,ok
o222,792,ok
o208,792,ok
o210,792,ok
o207,792,ok
o220,816,ok
o213,816,ok
o140,816,ok
o160,816,nok
o212,816,ok
o208,816,ok
o180,816,nok
o211,816,ok
o210,816,ok
o222,816,ok
o216,816,ok
o215,816,ok
o226,816,ok
o228,816,ok
o214,816,ok
o221,816,ok
o227,816,ok
o170,816,nok
o190,816,nok
o219,816,ok
o223,816,ok
o225,816,ok
o150,816,ok
o218,816,ok
o217,816,ok
o205,816,ok
o200,816,nok
o224,816,ok
o219,840,ok
o221,840,ok
o200,840,nok
o234,840,ok
o226,840,ok
o215,840,ok
o170,840,nok
o160,840,ok
o224,840,ok
o180,840,nok
o225,840,ok
o236,840,ok
o231,840,ok
o237,840,ok
o235,840,ok
o229,840,ok
o210,840,ok
o233,840,ok
o222,840,ok
o216,840,ok
o217,840,ok
o227,840,ok
o218,840,ok
o190,840,nok
o228,840,ok
o220,840,ok
o232,840,ok
o223,840,ok
o238,840,ok
o245,864,ok
o235,864,ok
o234,864,ok
o231,864,ok
o224,864,ok
o225,864,ok
o229,864,ok
o216,864,ok
o238,864,ok
o237,864,ok
o242,864,ok
o236,864,ok
o233,864,ok
o160,864,ok
o244,864,ok
o220,864,ok
o243,864,ok
o227,864,ok
o200,864,nok
o241,864,ok
o210,864,nok
o239,864,ok
o150,864,ok
o170,864,nok
o228,864,ok
o230,864,ok
o226,864,ok
o232,864,ok
o221,864,ok
o210,888,nok
o243,888,ok
o190,888,nok
o237,888,ok
o230,888,ok
o242,888,ok
o220,888,nok
o238,888,ok
o244,888,ok
o245,888,ok
o231,888,ok
o240,888,ok
o247,888,ok
o160,888,ok
o235,888,ok
o180,888,nok
o170,888,nok
o234,888,ok
o249,888,ok
o236,888,ok
o246,888,ok
o233,888,ok
o200,888,nok
o241,888,ok
o248,888,ok
o227,888,ok
o229,888,ok
o239,888,ok
o232,888,ok
o248,912,ok
o257,912,ok
o230,912,ok
o255,912,ok
o253,912,ok
o249,912,ok
o246,912,ok
o237,912,ok
o250,912,ok
o220,912,nok
o242,912,ok
o252,912,ok
o239,912,ok
o241,912,ok
o200,912,nok
o244,912,ok
o245,912,ok
o256,912,ok
o254,912,ok
o251,912,ok
o243,912,ok
o240,912,ok
o190,912,nok
o247,912,ok
o180,912,ok
o236,912,ok
o266,936,ok
o264,936,ok
o249,936,ok
o258,936,ok
o259,936,ok
o252,936,ok
o210,936,nok
o239,936,ok
o241,936,ok
o243,936,ok
o251,936,ok
o265,936,ok
o244,936,ok
o253,936,ok
o262,936,ok
o246,936,ok
o248,936,ok
o170,936,nok
o247,936,ok
o261,936,ok
o256,936,ok
o220,936,nok
o257,936,ok
o263,936,ok
o254,936,ok
o230,936,nok
o255,936,ok
o251,960,ok
o268,960,ok
o240,960,nok
o252,960,ok
o254,960,ok
o271,960,ok
o260,960,ok
o266,960,ok
o230,960,nok
o210,960,nok
o258,960,ok
o265,960,ok
o264,960,ok
o269,960,ok
o200,960,nok
o220,960,nok
o272,960,ok
o250,960,ok
o180,960,ok
o170,960,nok
o261,960,ok
o257,960,ok
o190,960,ok
o255,960,ok
o256,960,ok
o267,960,ok
o263,960,ok
o259,960,ok
o262,960,ok
o258,984,ok
o250,984,ok
o200,984,ok
o274,984,ok
o260,984,ok
o276,984,ok
o230,984,nok
o220,984,nok
o270,984,ok
o273,984,ok
o265,984,ok
o277,984,ok
o170,984,nok
o261,984,ok
o240,984,nok
o262,984,ok
o263,984,ok
o275,984,ok
o190,984,ok
o264,984,ok
o272,984,ok
o269,984,ok
o266,984,ok
o267,984,ok
o268,984,ok
o278,984,ok
o271,984,ok
